username;course1;role1
acnn222;GEN_CLS_LPC_INFO_2015-16;student
acnn038;GEN_CLS_LPC_INFO_2015-16;student
acnm707;GEN_CLS_LPC_INFO_2015-16;student
acnm295;GEN_CLS_LPC_INFO_2015-16;student
acnn315;GEN_CLS_LPC_INFO_2015-16;student
ACNN437;GEN_CLS_LPC_INFO_2015-16;student
acnn481;GEN_CLS_LPC_INFO_2015-16;student
acnn314;GEN_CLS_LPC_INFO_2015-16;student
acnn480;GEN_CLS_LPC_INFO_2015-16;student
acnn988;GEN_CLS_LPC_INFO_2015-16;student
acnd678;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
abmw199;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnd644;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnd593;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnd563;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
ackb531;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
ackf486;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnf338;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnd597;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnd598;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnd568;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnd608;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnd573;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnd616;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnd587;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnd654;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnd603;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnd677;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnd650;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnf935;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnd609;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnd680;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnd596;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnp620;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnd663;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnd683;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnd676;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnd620;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnm660;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnd665;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnd649;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnd634;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnd651;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnm930;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnf937;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnd646;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnm661;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnd624;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnd657;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnf933;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnm910;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnd660;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnp057;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnd565;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnd615;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnd696;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnp641;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnd690;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnd648;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnj809;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnj820;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnn056;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnd697;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnm686;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnn436;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnj815;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnn071;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnj816;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnn222;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnn038;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnm707;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnm295;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnn315;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
ACNN437;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnn481;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnn314;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnn480;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnn988;GEN_CLS_MOOT_LLB_GELLB_GDL_2015-16;student
acnd678;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
abmw199;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnd644;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnd593;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnd563;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
ackb531;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
ackf486;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnf338;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnd597;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnd598;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnd568;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnd608;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnd573;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnd616;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnd587;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnd654;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnd603;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnd677;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnd650;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnf935;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnd609;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnd680;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnd596;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnp620;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnd663;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnd683;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnd676;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnd620;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnm660;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnd665;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnd649;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnd634;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnd651;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnm930;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnf937;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnd646;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnm661;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnd624;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnd657;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnf933;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnm910;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnd660;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnp057;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnd565;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnd615;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnd696;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnp641;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnd690;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnd648;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnj809;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnj820;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnn056;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnd697;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnm686;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnn436;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnj815;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnn071;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnj816;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnn222;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnn038;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnm707;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnm295;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnn315;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
ACNN437;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnn481;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnn314;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnn480;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
acnn988;GEN_CLS_PB_LLB_GELLB_GDL_2015-16;student
abrz442;GEN_CASS_BSMANSYS_2015-16;student
absf343;GEN_CASS_BSMANSYS_2015-16;student
abrz456;GEN_CASS_BSMANSYS_2015-16;student
acjw222;GEN_CASS_BSMANSYS_2015-16;student
abrz335;GEN_CASS_BSMANSYS_2015-16;student
abrz396;GEN_CASS_BSMANSYS_2015-16;student
abtb554;GEN_CASS_BSMANSYS_2015-16;student
acng729;GEN_CASS_BSMANSYS_2015-16;student
acjw276;GEN_CASS_BSMANSYS_2015-16;student
acjw231;GEN_CASS_BSMANSYS_2015-16;student
acjw266;GEN_CASS_BSMANSYS_2015-16;student
acjw229;GEN_CASS_BSMANSYS_2015-16;student
acjw387;GEN_CASS_BSMANSYS_2015-16;student
acjw284;GEN_CASS_BSMANSYS_2015-16;student
acjw290;GEN_CASS_BSMANSYS_2015-16;student
acjx494;GEN_CASS_BSMANSYS_2015-16;student
ackc820;GEN_CASS_BSMANSYS_2015-16;student
acjw321;GEN_CASS_BSMANSYS_2015-16;student
acjw377;GEN_CASS_BSMANSYS_2015-16;student
acjw291;GEN_CASS_BSMANSYS_2015-16;student
acjw349;GEN_CASS_BSMANSYS_2015-16;student
acjw319;GEN_CASS_BSMANSYS_2015-16;student
ackb321;GEN_CASS_BSMANSYS_2015-16;student
acka096;GEN_CASS_BSMANSYS_2015-16;student
acka612;GEN_CASS_BSMANSYS_2015-16;student
ackd373;GEN_CASS_BSMANSYS_2015-16;student
acng813;GEN_CASS_BSMANSYS_2015-16;student
acng737;GEN_CASS_BSMANSYS_2015-16;student
acng710;GEN_CASS_BSMANSYS_2015-16;student
acng808;GEN_CASS_BSMANSYS_2015-16;student
acng763;GEN_CASS_BSMANSYS_2015-16;student
acng741;GEN_CASS_BSMANSYS_2015-16;student
acng769;GEN_CASS_BSMANSYS_2015-16;student
acng798;GEN_CASS_BSMANSYS_2015-16;student
acnh058;GEN_CASS_BSMANSYS_2015-16;student
acnj578;GEN_CASS_BSMANSYS_2015-16;student
acnm718;GEN_CASS_BSMANSYS_2015-16;student
abpm477;GEN_CASS_BSMANSYS_2015-16;student
absx792;GEN_CASS_BSMANSYS_2015-16;student
abpm543;GEN_CASS_BSMANSYS_2015-16;student
abpm484;GEN_CASS_BSMANSYS_2015-16;student
abpm559;GEN_CASS_BSMANSYS_2015-16;student
abpm590;GEN_CASS_BSMANSYS_2015-16;student
abpm595;GEN_CASS_BSMANSYS_2015-16;student
abnd572;GEN_SMCSE_PLU_2015-16;student
abpp797;GEN_SMCSE_PLU_2015-16;student
ACJY241;GEN_MA2XXX_PRD3_2015-16;student
abpm302;GEN_MA2XXX_PRD3_2015-16;student
abtg141;GEN_MATHS_2015-16;student
absd546;GEN_MATHS_2015-16;student
ACJY241;GEN_MATHS_2015-16;student
acnj188;GEN_MATHS_2015-16;student
abpn628;GEN_MATHS_2015-16;student
abpm302;GEN_MATHS_2015-16;student
absd469;GEN_MATHS_2015-16;student
acnj237;GEN_MATHS_2015-16;student
acnj179;GEN_MATHS_2015-16;student
acnj222;GEN_MATHS_2015-16;student
acnp642;GEN_MATHS_2015-16;student
abpn626;GEN_MATHS_2015-16;student
acnh506;GEN_MATHS_2015-16;student
acnj209;GEN_MATHS_2015-16;student
acnk938;GEN_SHS_SEP14CIPM_2015-16;student
acnk907;GEN_SHS_SEP14CIPM_2015-16;student
acnk923;GEN_SHS_SEP14CIPM_2015-16;student
acnk913;GEN_SHS_SEP14CIPM_2015-16;student
acnk928;GEN_SHS_SEP14CIPM_2015-16;student
acnk929;GEN_SHS_SEP14CIPM_2015-16;student
acnk944;GEN_SHS_SEP14CIPM_2015-16;student
acnk947;GEN_SHS_SEP14CIPM_2015-16;student
acnk918;GEN_SHS_SEP14CIPM_2015-16;student
acnk941;GEN_SHS_SEP14CIPM_2015-16;student
acnk942;GEN_SHS_SEP14CIPM_2015-16;student
acnk943;GEN_SHS_SEP14CIPM_2015-16;student
acnk933;GEN_SHS_SEP14CIPM_2015-16;student
acnk931;GEN_SHS_SEP14CIPM_2015-16;student
acnk939;GEN_SHS_SEP14CIPM_2015-16;student
acnk948;GEN_SHS_SEP14CIPM_2015-16;student
acnk950;GEN_SHS_SEP14CIPM_2015-16;student
acnk922;GEN_SHS_SEP14CIPM_2015-16;student
acnk917;GEN_SHS_SEP14CIPM_2015-16;student
acnk962;GEN_SHS_SEP14CIPM_2015-16;student
acnk914;GEN_SHS_SEP14CIPM_2015-16;student
acnk910;GEN_SHS_SEP14CIPM_2015-16;student
acnk908;GEN_SHS_SEP14CIPM_2015-16;student
acnk955;GEN_SHS_SEP14CIPM_2015-16;student
acnk940;GEN_SHS_SEP14CIPM_2015-16;student
ACNK921;GEN_SHS_SEP14CIPM_2015-16;student
acnn173;GEN_SHS_SEP14CIPM_2015-16;student
acnk934;GEN_SHS_SEP14CIPM_2015-16;student
acnk912;GEN_SHS_SEP14CIPM_2015-16;student
acnn403;GEN_SHS_SEP14CIPM_2015-16;student
acnk915;GEN_SHS_SEP14CIPM_2015-16;student
acnn878;GEN_SHS_SEP14CIPM_2015-16;student
acnn136;GEN_SHS_SEP14CIPM_2015-16;student
acnk959;GEN_SHS_SEP14CIPM_2015-16;student
acnk960;GEN_SHS_SEP14CIPM_2015-16;student
acnk906;GEN_SHS_SEP14CIPM_2015-16;student
acnk925;GEN_SHS_SEP14CIPM_2015-16;student
acnk932;GEN_SHS_SEP14CIPM_2015-16;student
acnk911;GEN_SHS_SEP14CIPM_2015-16;student
acnk924;GEN_SHS_SEP14CIPM_2015-16;student
acnk946;GEN_SHS_SEP14CIPM_2015-16;student
acnk936;GEN_SHS_SEP14CIPM_2015-16;student
acnn135;GEN_SHS_SEP14CIPM_2015-16;student
acnk927;GEN_SHS_SEP14CIPM_2015-16;student
acnk949;GEN_SHS_SEP14CIPM_2015-16;student
acnk919;GEN_SHS_SEP14CIPM_2015-16;student
acnk916;GEN_SHS_SEP14CIPM_2015-16;student
acnk952;GEN_SHS_SEP14CIPM_2015-16;student
acnk937;GEN_SHS_SEP14CIPM_2015-16;student
acnn343;GEN_SHS_SEP14CIPM_2015-16;student
acnn134;GEN_SHS_SEP14CIPM_2015-16;student
acnk926;GEN_SHS_SEP14CIPM_2015-16;student
acnk951;GEN_SHS_SEP14CIPM_2015-16;student
acnk945;GEN_SHS_SEP14CIPM_2015-16;student
acnk935;GEN_SHS_SEP14CIPM_2015-16;student
acnk920;GEN_SHS_SEP14CIPM_2015-16;student
acnk953;GEN_SHS_SEP14CIPM_2015-16;student
acnk909;GEN_SHS_SEP14CIPM_2015-16;student
acnn202;GEN_SHS_SEP14CIPM_2015-16;student
ackb011;GEN_SHS_SEP13CIPM_2013-14;student
ackb097;GEN_SHS_SEP13CIPM_2013-14;student
ackb164;GEN_SHS_SEP13CIPM_2013-14;student
ackb025;GEN_SHS_SEP13CIPM_2013-14;student
acjy839;GEN_SHS_SEP13CIPM_2013-14;student
ackb101;GEN_SHS_SEP13CIPM_2013-14;student
acjy878;GEN_SHS_SEP13CIPM_2013-14;student
absh625;GEN_SHS_SEP13CIPM_2013-14;student
absh660;GEN_SHS_SEP13CIPM_2013-14;student
absh634;GEN_SHS_SEP13CIPM_2013-14;student
absn896;GEN_SHS_SEP13CIPM_2013-14;student
absh662;GEN_SHS_SEP13CIPM_2013-14;student
ackb098;GEN_SHS_SEP13CIPM_2013-14;student
ackb028;GEN_SHS_SEP13CIPM_2013-14;student
ackb802;GEN_SHS_SEP13CIPM_2013-14;student
ackb187;GEN_SHS_SEP13CIPM_2013-14;student
ackb062;GEN_SHS_SEP13CIPM_2013-14;student
ackb076;GEN_SHS_SEP13CIPM_2013-14;student
ackb805;GEN_SHS_SEP13CIPM_2013-14;student
ackb013;GEN_SHS_SEP13CIPM_2013-14;student
ackb065;GEN_SHS_SEP13CIPM_2013-14;student
ackb073;GEN_SHS_SEP13CIPM_2013-14;student
ackb008;GEN_SHS_SEP13CIPM_2013-14;student
ackb132;GEN_SHS_SEP13CIPM_2013-14;student
ackb059;GEN_SHS_SEP13CIPM_2013-14;student
ackb021;GEN_SHS_SEP13CIPM_2013-14;student
ackb029;GEN_SHS_SEP13CIPM_2013-14;student
ackb074;GEN_SHS_SEP13CIPM_2013-14;student
ackb071;GEN_SHS_SEP13CIPM_2013-14;student
ackb140;GEN_SHS_SEP13CIPM_2013-14;student
ackb010;GEN_SHS_SEP13CIPM_2013-14;student
acjx962;GEN_SHS_SEP13CIPM_2013-14;student
ackb060;GEN_SHS_SEP13CIPM_2013-14;student
ackb020;GEN_SHS_SEP13CIPM_2013-14;student
ackb077;GEN_SHS_SEP13CIPM_2013-14;student
ackb016;GEN_SHS_SEP13CIPM_2013-14;student
ackb019;GEN_SHS_SEP13CIPM_2013-14;student
acjy584;GEN_SHS_SEP13CIPM_2013-14;student
ackb804;GEN_SHS_SEP13CIPM_2013-14;student
ackb075;GEN_SHS_SEP13CIPM_2013-14;student
ackb027;GEN_SHS_SEP13CIPM_2013-14;student
acjy275;GEN_SHS_SEP13CIPM_2013-14;student
ackb022;GEN_SHS_SEP13CIPM_2013-14;student
ackb061;GEN_SHS_SEP13CIPM_2013-14;student
acjz108;GEN_SHS_SEP13CIPM_2013-14;student
acjz019;GEN_SHS_SEP13CIPM_2013-14;student
acjx587;GEN_SHS_SEP13CIPM_2013-14;student
ackb167;GEN_SHS_SEP13CIPM_2013-14;student
acjz529;GEN_SHS_SEP13CIPM_2013-14;student
ackb143;GEN_SHS_SEP13CIPM_2013-14;student
ackb070;GEN_SHS_SEP13CIPM_2013-14;student
ackb155;GEN_SHS_SEP13CIPM_2013-14;student
ackb036;GEN_SHS_SEP13CIPM_2013-14;student
ackb018;GEN_SHS_SEP13CIPM_2013-14;student
ackb026;GEN_SHS_SEP13CIPM_2013-14;student
ackb012;GEN_SHS_SEP13CIPM_2013-14;student
ackb137;GEN_SHS_SEP13CIPM_2013-14;student
ackb102;GEN_SHS_SEP13CIPM_2013-14;student
ackb017;GEN_SHS_SEP13CIPM_2013-14;student
ackb095;GEN_SHS_SEP13CIPM_2013-14;student
ackb112;GEN_SHS_SEP13CIPM_2013-14;student
ackb067;GEN_SHS_SEP13CIPM_2013-14;student
acjy857;GEN_SHS_SEP13CIPM_2013-14;student
ackb127;GEN_SHS_SEP13CIPM_2013-14;student
ackb105;GEN_SHS_SEP13CIPM_2013-14;student
absn248;GEN_SHS_SEP12CIPM_2013-14;student
absh652;GEN_SHS_SEP12CIPM_2013-14;student
absh628;GEN_SHS_SEP12CIPM_2013-14;student
absh626;GEN_SHS_SEP12CIPM_2013-14;student
abpm893;GEN_SHS_SEP12CIPM_2013-14;student
absh640;GEN_SHS_SEP12CIPM_2013-14;student
absh647;GEN_SHS_SEP12CIPM_2013-14;student
absh635;GEN_SHS_SEP12CIPM_2013-14;student
absh659;GEN_SHS_SEP12CIPM_2013-14;student
absh624;GEN_SHS_SEP12CIPM_2013-14;student
absh653;GEN_SHS_SEP12CIPM_2013-14;student
absh651;GEN_SHS_SEP12CIPM_2013-14;student
absh642;GEN_SHS_SEP12CIPM_2013-14;student
absh655;GEN_SHS_SEP12CIPM_2013-14;student
absh658;GEN_SHS_SEP12CIPM_2013-14;student
absh668;GEN_SHS_SEP12CIPM_2013-14;student
absh637;GEN_SHS_SEP12CIPM_2013-14;student
absh629;GEN_SHS_SEP12CIPM_2013-14;student
absn249;GEN_SHS_SEP12CIPM_2013-14;student
absh661;GEN_SHS_SEP12CIPM_2013-14;student
absh630;GEN_SHS_SEP12CIPM_2013-14;student
absh645;GEN_SHS_SEP12CIPM_2013-14;student
absh650;GEN_SHS_SEP12CIPM_2013-14;student
absh657;GEN_SHS_SEP12CIPM_2013-14;student
absh639;GEN_SHS_SEP12CIPM_2013-14;student
absh656;GEN_SHS_SEP12CIPM_2013-14;student
absh631;GEN_SHS_SEP12CIPM_2013-14;student
absk383;GEN_SHS_SEP12CIPM_2013-14;student
absh649;GEN_SHS_SEP12CIPM_2013-14;student
absh665;GEN_SHS_SEP12CIPM_2013-14;student
absh654;GEN_SHS_SEP12CIPM_2013-14;student
absh643;GEN_SHS_SEP12CIPM_2013-14;student
absn903;GEN_SHS_SEP12CIPM_2013-14;student
absm156;GEN_SHS_SEP12CIPM_2013-14;student
absh646;GEN_SHS_SEP12CIPM_2013-14;student
absn247;GEN_SHS_SEP12CIPM_2013-14;student
absm155;GEN_SHS_SEP12CIPM_2013-14;student
absn251;GEN_SHS_SEP12CIPM_2013-14;student
absn897;GEN_SHS_SEP12CIPM_2013-14;student
absh656;GEN_MIDWIFPLA_2015-16;student
absh646;GEN_MIDWIFPLA_2015-16;student
absn247;GEN_MIDWIFPLA_2015-16;student
ackb062;GEN_MIDWIFPLA_2015-16;student
ackb013;GEN_MIDWIFPLA_2015-16;student
ackb070;GEN_MIDWIFPLA_2015-16;student
absh656;GEN_ADN_CPP_2015-16;student
absh646;GEN_ADN_CPP_2015-16;student
absn247;GEN_ADN_CPP_2015-16;student
ackb062;GEN_ADN_CPP_2015-16;student
ackb013;GEN_ADN_CPP_2015-16;student
ackb070;GEN_ADN_CPP_2015-16;student
absh656;GEN_SHS_COP_2015-16;student
absh646;GEN_SHS_COP_2015-16;student
absn247;GEN_SHS_COP_2015-16;student
ackb062;GEN_SHS_COP_2015-16;student
ackb013;GEN_SHS_COP_2015-16;student
ackb070;GEN_SHS_COP_2015-16;student
acnp531;GEN_ADN_CPP_2015-16;student
acnn911;GEN_ADN_CPP_2015-16;student
absn508;GEN_ADN_CPP_2015-16;student
acnp516;GEN_ADN_CPP_2015-16;student
acka929;GEN_ADN_CPP_2015-16;student
acka935;GEN_ADN_CPP_2015-16;student
acka909;GEN_ADN_CPP_2015-16;student
acnn147;GEN_ADN_CPP_2015-16;student
acnn161;GEN_ADN_CPP_2015-16;student
acnn142;GEN_ADN_CPP_2015-16;student
acnn183;GEN_ADN_CPP_2015-16;student
acnn165;GEN_ADN_CPP_2015-16;student
acnn891;GEN_ADN_CPP_2015-16;student
acnp531;GEN_SHS_COP_2015-16;student
acnn911;GEN_SHS_COP_2015-16;student
absn508;GEN_SHS_COP_2015-16;student
acnp516;GEN_SHS_COP_2015-16;student
acka929;GEN_SHS_COP_2015-16;student
acka935;GEN_SHS_COP_2015-16;student
acka909;GEN_SHS_COP_2015-16;student
acnn147;GEN_SHS_COP_2015-16;student
acnn161;GEN_SHS_COP_2015-16;student
acnn142;GEN_SHS_COP_2015-16;student
acnn183;GEN_SHS_COP_2015-16;student
acnn165;GEN_SHS_COP_2015-16;student
acnn891;GEN_SHS_COP_2015-16;student
absh590;GEN_ADN_CPP_2015-16;student
absm186;GEN_ADN_CPP_2015-16;student
acnk965;GEN_ADN_CPP_2015-16;student
acnn873;GEN_ADN_CPP_2015-16;student
acnn148;GEN_ADN_CPP_2015-16;student
absh590;GEN_SHS_COP_2015-16;student
absm186;GEN_SHS_COP_2015-16;student
acnk965;GEN_SHS_COP_2015-16;student
acnn873;GEN_SHS_COP_2015-16;student
acnn148;GEN_SHS_COP_2015-16;student
acnk904;GEN_ADN_CPP_2015-16;student
absh589;GEN_ADN_CPP_2015-16;student
acka945;GEN_ADN_CPP_2015-16;student
acnp551;GEN_ADN_CPP_2015-16;student
acnk904;GEN_SHS_COP_2015-16;student
absh589;GEN_SHS_COP_2015-16;student
acka945;GEN_SHS_COP_2015-16;student
acnp551;GEN_SHS_COP_2015-16;student
ackb083;GEN_ADN_CPP_2015-16;student
ackb109;GEN_ADN_CPP_2015-16;student
acjz548;GEN_ADN_CPP_2015-16;student
ackb103;GEN_ADN_CPP_2015-16;student
ackb106;GEN_ADN_CPP_2015-16;student
ackb087;GEN_ADN_CPP_2015-16;student
acnk865;GEN_ADN_CPP_2015-16;student
acnk868;GEN_ADN_CPP_2015-16;student
ackc391;GEN_ADN_CPP_2015-16;student
ackb083;GEN_SHS_COP_2015-16;student
ackb109;GEN_SHS_COP_2015-16;student
acjz548;GEN_SHS_COP_2015-16;student
ackb103;GEN_SHS_COP_2015-16;student
ackb106;GEN_SHS_COP_2015-16;student
ackb087;GEN_SHS_COP_2015-16;student
acnk865;GEN_SHS_COP_2015-16;student
acnk868;GEN_SHS_COP_2015-16;student
ackc391;GEN_SHS_COP_2015-16;student
ackb199;GEN_ADN_CPP_2015-16;student
ackb058;GEN_ADN_CPP_2015-16;student
ackd201;GEN_ADN_CPP_2015-16;student
ackb115;GEN_ADN_CPP_2015-16;student
acnp547;GEN_ADN_CPP_2015-16;student
acnn910;GEN_ADN_CPP_2015-16;student
acnn877;GEN_ADN_CPP_2015-16;student
acnp383;GEN_ADN_CPP_2015-16;student
acnp512;GEN_ADN_CPP_2015-16;student
acnp517;GEN_ADN_CPP_2015-16;student
ackb199;GEN_SHS_COP_2015-16;student
ackb058;GEN_SHS_COP_2015-16;student
ackd201;GEN_SHS_COP_2015-16;student
ackb115;GEN_SHS_COP_2015-16;student
acnp547;GEN_SHS_COP_2015-16;student
acnn910;GEN_SHS_COP_2015-16;student
acnn877;GEN_SHS_COP_2015-16;student
acnp383;GEN_SHS_COP_2015-16;student
acnp512;GEN_SHS_COP_2015-16;student
acnp517;GEN_SHS_COP_2015-16;student
ackb116;GEN_ADN_CPP_2015-16;student
